sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements,replaced_postag
2502,angriff-in-las-vegas,Stephen King hat den Angriff vorher geplant.,AUG-2502,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=King 2:=hat 3:=den 4:=Angriff 5:=vorher 6:=geplant.,"[[0, 1, 2, 3, 4, 5, 6]]",1,PROPN
2503,angriff-in-las-vegas,Stephen Paddock hat den Film vorher geplant.,AUG-2503,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=hat 3:=den 4:=Film 5:=vorher 6:=geplant.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
2504,angriff-in-las-vegas,Stephen Paddock habe den Angriff vorher geplant.,AUG-2504,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=habe 3:=den 4:=Angriff 5:=vorher 6:=geplant.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
2505,angriff-in-las-vegas,Stephen Paddock hat den Angriff vorher angekündigt.,AUG-2505,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=hat 3:=den 4:=Angriff 5:=vorher 6:=angekündigt.,"[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
2506,angriff-in-las-vegas,Stephen Paddock hat den Angriff selbst geplant.,AUG-2506,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=hat 3:=den 4:=Angriff 5:=selbst 6:=geplant.,"[[0, 1, 2, 3, 4, 5, 6]]",1,ADV
2507,angriff-in-las-vegas,Vor dem Fernseher hat er Über-wachungs-kameras angebracht.,AUG-2507,AUG,It's augmentation time!,dataaugmenter,0:=Vor 1:=dem 2:=Fernseher 3:=hat 4:=er 5:=Über-wachungs-kameras 6:=angebracht.,"[[0, 2], [3, 4, 5, 6]]",2,NOUN
2508,angriff-in-las-vegas,Vor dem Hotel-zimmer hat er Kameras angebracht.,AUG-2508,AUG,It's augmentation time!,dataaugmenter,0:=Vor 1:=dem 2:=Hotel-zimmer 3:=hat 4:=er 5:=Kameras 6:=angebracht.,"[[0, 2], [3, 4, 5, 6]]",2,NOUN
2509,angriff-in-las-vegas,Vor dem Hotel-zimmer hat er Über-wachungs-kameras gemacht.,AUG-2509,AUG,It's augmentation time!,dataaugmenter,0:=Vor 1:=dem 2:=Hotel-zimmer 3:=hat 4:=er 5:=Über-wachungs-kameras 6:=gemacht.,"[[0, 2], [3, 4, 5, 6]]",2,VERB
2510,angriff-in-las-vegas,"Er wollte beobachten, ob jemand zu seinem Auto kommt.",AUG-2510,AUG,It's augmentation time!,dataaugmenter,"0:=Er 1:=wollte 2:=beobachten, 3:=ob 4:=jemand 5:=zu 6:=seinem 7:=Auto 8:=kommt.","[[0, 1, 2], [3, 4, 8], [5, 6, 7]]",3,NOUN
2511,angriff-in-las-vegas,"Er will beobachten, ob jemand zu seinem Hotel-zimmer kommt.",AUG-2511,AUG,It's augmentation time!,dataaugmenter,"0:=Er 1:=will 2:=beobachten, 3:=ob 4:=jemand 5:=zu 6:=seinem 7:=Hotel-zimmer 8:=kommt.","[[0, 1, 2], [3, 4, 8], [5, 6, 7]]",3,AUX
2512,angriff-in-las-vegas,"Er wollte wissen, ob jemand zu seinem Hotel-zimmer kommt.",AUG-2512,AUG,It's augmentation time!,dataaugmenter,"0:=Er 1:=wollte 2:=wissen, 3:=ob 4:=jemand 5:=zu 6:=seinem 7:=Hotel-zimmer 8:=kommt.","[[0, 1, 2], [3, 4, 8], [5, 6, 7]]",3,VERB
2513,angriff-in-las-vegas,John Paddock wollte sehr viele Menschen töten.,AUG-2513,AUG,It's augmentation time!,dataaugmenter,0:=John 1:=Paddock 2:=wollte 3:=sehr 4:=viele 5:=Menschen 6:=töten.,"[[0, 1, 2, 3, 4, 5, 6]]",1,PROPN
2514,angriff-in-las-vegas,Stephen King wollte sehr viele Menschen töten.,AUG-2514,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=King 2:=wollte 3:=sehr 4:=viele 5:=Menschen 6:=töten.,"[[0, 1, 2, 3, 4, 5, 6]]",1,PROPN
2515,angriff-in-las-vegas,Stephen Paddock wollte sehr viele Kinder töten.,AUG-2515,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=wollte 3:=sehr 4:=viele 5:=Kinder 6:=töten.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
2516,angriff-in-las-vegas,Stephen Paddock kann sehr viele Menschen töten.,AUG-2516,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=kann 3:=sehr 4:=viele 5:=Menschen 6:=töten.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
2517,angriff-in-las-vegas,Stephen Paddock wollte sehr viele Menschen treffen.,AUG-2517,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=wollte 3:=sehr 4:=viele 5:=Menschen 6:=treffen.,"[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
2518,angriff-in-las-vegas,Stephen Paddock wollte so viele Menschen töten.,AUG-2518,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=wollte 3:=so 4:=viele 5:=Menschen 6:=töten.,"[[0, 1, 2, 3, 4, 5, 6]]",1,ADV
2519,angriff-in-las-vegas,Der Streik war um 23:20 Uhr in der Nacht zu Ende.,AUG-2519,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Streik 2:=war 3:=um 4:=23:20 5:=Uhr 6:=in 7:=der 8:=Nacht 9:=zu 10:=Ende.,"[[3, 4, 5], [6, 8]]",2,NOUN
2520,angriff-in-las-vegas,Der Angriff war um 23:20 Stunden in der Nacht zu Ende.,AUG-2520,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Angriff 2:=war 3:=um 4:=23:20 5:=Stunden 6:=in 7:=der 8:=Nacht 9:=zu 10:=Ende.,"[[3, 4, 5], [6, 8]]",2,NOUN
2521,angriff-in-las-vegas,Der Angriff war um 23:20 Uhr in der Türkei zu Ende.,AUG-2521,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Angriff 2:=war 3:=um 4:=23:20 5:=Uhr 6:=in 7:=der 8:=Türkei 9:=zu 10:=Ende.,"[[3, 4, 5], [6, 8]]",2,NOUN
2522,angriff-in-las-vegas,Der Angriff war um 23:20 Uhr in der Nacht zu Samstag.,AUG-2522,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Angriff 2:=war 3:=um 4:=23:20 5:=Uhr 6:=in 7:=der 8:=Nacht 9:=zu 10:=Samstag.,"[[3, 4, 5], [6, 8]]",2,NOUN
2523,angriff-in-las-vegas,Der Angriff ging um 23:20 Uhr in der Nacht zu Ende.,AUG-2523,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Angriff 2:=ging 3:=um 4:=23:20 5:=Uhr 6:=in 7:=der 8:=Nacht 9:=zu 10:=Ende.,"[[3, 4, 5], [6, 8]]",2,AUX
2524,angriff-in-las-vegas,Spezial-polizei hat das Haus von Stephen Paddock aufgebrochen.,AUG-2524,AUG,It's augmentation time!,dataaugmenter,0:=Spezial-polizei 1:=hat 2:=das 3:=Haus 4:=von 5:=Stephen 6:=Paddock 7:=aufgebrochen.,"[[0, 1, 7], [4, 5, 6]]",2,NOUN
2525,angriff-in-las-vegas,Spezial-polizei hat das Hotel-zimmer von Stephen King aufgebrochen.,AUG-2525,AUG,It's augmentation time!,dataaugmenter,0:=Spezial-polizei 1:=hat 2:=das 3:=Hotel-zimmer 4:=von 5:=Stephen 6:=King 7:=aufgebrochen.,"[[0, 1, 7], [4, 5, 6]]",2,PROPN
2526,angriff-in-las-vegas,Spezial-polizei hatten das Hotel-zimmer von Stephen Paddock aufgebrochen.,AUG-2526,AUG,It's augmentation time!,dataaugmenter,0:=Spezial-polizei 1:=hatten 2:=das 3:=Hotel-zimmer 4:=von 5:=Stephen 6:=Paddock 7:=aufgebrochen.,"[[0, 1, 7], [4, 5, 6]]",2,AUX
2527,angriff-in-las-vegas,Spezial-polizei hat das Hotel-zimmer von Stephen Paddock bekommen.,AUG-2527,AUG,It's augmentation time!,dataaugmenter,0:=Spezial-polizei 1:=hat 2:=das 3:=Hotel-zimmer 4:=von 5:=Stephen 6:=Paddock 7:=bekommen.,"[[0, 1, 7], [4, 5, 6]]",2,VERB
2528,angriff-in-las-vegas,John Paddock ist bereits tot gewesen.,AUG-2528,AUG,It's augmentation time!,dataaugmenter,0:=John 1:=Paddock 2:=ist 3:=bereits 4:=tot 5:=gewesen.,"[[0, 1, 2, 3, 4, 5]]",1,PROPN
2529,angriff-in-las-vegas,Stephen King ist bereits tot gewesen.,AUG-2529,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=King 2:=ist 3:=bereits 4:=tot 5:=gewesen.,"[[0, 1, 2, 3, 4, 5]]",1,PROPN
2530,angriff-in-las-vegas,Stephen Paddock sei bereits tot gewesen.,AUG-2530,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=sei 3:=bereits 4:=tot 5:=gewesen.,"[[0, 1, 2, 3, 4, 5]]",1,AUX
2531,angriff-in-las-vegas,Stephen Paddock ist bereits tot aufgefunden.,AUG-2531,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=ist 3:=bereits 4:=tot 5:=aufgefunden.,"[[0, 1, 2, 3, 4, 5]]",1,AUX
2532,angriff-in-las-vegas,Stephen Paddock ist schon tot gewesen.,AUG-2532,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=ist 3:=schon 4:=tot 5:=gewesen.,"[[0, 1, 2, 3, 4, 5]]",1,ADV
2533,angriff-in-las-vegas,Stephen Paddock ist bereits dabei gewesen.,AUG-2533,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=ist 3:=bereits 4:=dabei 5:=gewesen.,"[[0, 1, 2, 3, 4, 5]]",1,ADV
2534,angriff-in-las-vegas,Er hat in seinem Leben Selbst-mord gemacht.,AUG-2534,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=hat 2:=in 3:=seinem 4:=Leben 5:=Selbst-mord 6:=gemacht.,"[[1, 2, 5, 6], [2, 3, 4]]",2,NOUN
2535,angriff-in-las-vegas,Er wurde in seinem Hotel-zimmer Selbst-mord gemacht.,AUG-2535,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=wurde 2:=in 3:=seinem 4:=Hotel-zimmer 5:=Selbst-mord 6:=gemacht.,"[[1, 2, 5, 6], [2, 3, 4]]",2,AUX
2536,angriff-in-las-vegas,Er hat in seinem Hotel-zimmer Selbst-mord gelebt.,AUG-2536,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=hat 2:=in 3:=seinem 4:=Hotel-zimmer 5:=Selbst-mord 6:=gelebt.,"[[1, 2, 5, 6], [2, 3, 4]]",2,VERB
2537,angriff-in-las-vegas,Die weiße Guppe sagt Stephen Paddock gehört zu ihnen.,AUG-2537,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=weiße 2:=Guppe 3:=sagt 4:=Stephen 5:=Paddock 6:=gehört 7:=zu 8:=ihnen.,"[[1, 2, 3], [4, 5, 6, 7, 8]]",2,PROPN
2538,angriff-in-las-vegas,Die IS Guppe sagt Stephen er gehört zu ihnen.,AUG-2538,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=IS 2:=Guppe 3:=sagt 4:=Stephen 5:=er 6:=gehört 7:=zu 8:=ihnen.,"[[1, 2, 3], [4, 5, 6, 7, 8]]",2,PROPN
2539,angriff-in-las-vegas,Das war falsch.,AUG-2539,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=war 2:=falsch.,"[[0, 1, 2]]",1,AUX
2540,angriff-in-las-vegas,Das ist gut.,AUG-2540,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=ist 2:=gut.,"[[0, 1, 2]]",1,ADV
2541,angriff-in-las-vegas,John Paddock hat alleine gehandelt.,AUG-2541,AUG,It's augmentation time!,dataaugmenter,0:=John 1:=Paddock 2:=hat 3:=alleine 4:=gehandelt.,"[[0, 1, 2, 3, 4]]",1,PROPN
2542,angriff-in-las-vegas,Stephen King hat alleine gehandelt.,AUG-2542,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=King 2:=hat 3:=alleine 4:=gehandelt.,"[[0, 1, 2, 3, 4]]",1,PROPN
2543,angriff-in-las-vegas,Stephen Paddock wird alleine gehandelt.,AUG-2543,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=wird 3:=alleine 4:=gehandelt.,"[[0, 1, 2, 3, 4]]",1,AUX
2544,angriff-in-las-vegas,Stephen Paddock hat alleine gelebt.,AUG-2544,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=hat 3:=alleine 4:=gelebt.,"[[0, 1, 2, 3, 4]]",1,VERB
2545,angriff-in-las-vegas,Stephen Paddock hat richtig gehandelt.,AUG-2545,AUG,It's augmentation time!,dataaugmenter,0:=Stephen 1:=Paddock 2:=hat 3:=richtig 4:=gehandelt.,"[[0, 1, 2, 3, 4]]",1,ADV
2546,angriff-in-las-vegas,Keiner weiß warum John Paddock den Angriff gemacht hat.,AUG-2546,AUG,It's augmentation time!,dataaugmenter,0:=Keiner 1:=weiß 2:=warum 3:=John 4:=Paddock 5:=den 6:=Angriff 7:=gemacht 8:=hat.,"[[0, 1], [2, 3, 4, 6, 7, 8]]",2,PROPN
2547,angriff-in-las-vegas,Keiner weiß warum Stephen King den Angriff gemacht hat.,AUG-2547,AUG,It's augmentation time!,dataaugmenter,0:=Keiner 1:=weiß 2:=warum 3:=Stephen 4:=King 5:=den 6:=Angriff 7:=gemacht 8:=hat.,"[[0, 1], [2, 3, 4, 6, 7, 8]]",2,PROPN
2548,angriff-in-las-vegas,Keiner weiß warum Stephen Paddock den Fehler gemacht hat.,AUG-2548,AUG,It's augmentation time!,dataaugmenter,0:=Keiner 1:=weiß 2:=warum 3:=Stephen 4:=Paddock 5:=den 6:=Fehler 7:=gemacht 8:=hat.,"[[0, 1], [2, 3, 4, 6, 7, 8]]",2,NOUN
2549,angriff-in-las-vegas,Keiner versteht warum Stephen Paddock den Angriff gemacht hat.,AUG-2549,AUG,It's augmentation time!,dataaugmenter,0:=Keiner 1:=versteht 2:=warum 3:=Stephen 4:=Paddock 5:=den 6:=Angriff 7:=gemacht 8:=hat.,"[[0, 1], [2, 3, 4, 6, 7, 8]]",2,VERB
2550,angriff-in-las-vegas,Keiner weiß warum Stephen Paddock den Angriff überlebt hat.,AUG-2550,AUG,It's augmentation time!,dataaugmenter,0:=Keiner 1:=weiß 2:=warum 3:=Stephen 4:=Paddock 5:=den 6:=Angriff 7:=überlebt 8:=hat.,"[[0, 1], [2, 3, 4, 6, 7, 8]]",2,VERB
2551,angriff-in-las-vegas,Keiner weiß warum Stephen Paddock den Angriff gemacht hätte.,AUG-2551,AUG,It's augmentation time!,dataaugmenter,0:=Keiner 1:=weiß 2:=warum 3:=Stephen 4:=Paddock 5:=den 6:=Angriff 7:=gemacht 8:=hätte.,"[[0, 1], [2, 3, 4, 6, 7, 8]]",2,AUX
2552,angriff-in-las-vegas,Viele Kinder auf der ganzen Welt haben Angst und sind traurig.,AUG-2552,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Kinder 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=haben 7:=Angst 8:=und 9:=sind 10:=traurig.,"[[2, 4, 5], [6, 7], [8, 10]]",3,NOUN
2553,angriff-in-las-vegas,Viele Menschen auf der ganzen Stadt haben Angst und sind traurig.,AUG-2553,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Stadt 6:=haben 7:=Angst 8:=und 9:=sind 10:=traurig.,"[[2, 4, 5], [6, 7], [8, 10]]",3,NOUN
2554,angriff-in-las-vegas,Viele Menschen auf der ganzen Welt haben Hunger und sind traurig.,AUG-2554,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=haben 7:=Hunger 8:=und 9:=sind 10:=traurig.,"[[2, 4, 5], [6, 7], [8, 10]]",3,NOUN
2555,angriff-in-las-vegas,Viele Menschen auf der ganzen Welt hatten Angst und sind traurig.,AUG-2555,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=hatten 7:=Angst 8:=und 9:=sind 10:=traurig.,"[[2, 4, 5], [6, 7], [8, 10]]",3,VERB
2556,angriff-in-las-vegas,Viele Menschen auf der ganzen Welt haben Angst und reagieren traurig.,AUG-2556,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=haben 7:=Angst 8:=und 9:=reagieren 10:=traurig.,"[[2, 4, 5], [6, 7], [8, 10]]",3,AUX
2557,angriff-in-las-vegas,Viele Menschen auf der ganzen Welt haben Angst und sind besorgt.,AUG-2557,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=haben 7:=Angst 8:=und 9:=sind 10:=besorgt.,"[[2, 4, 5], [6, 7], [8, 10]]",3,ADV
2558,angriff-in-las-vegas,Viele Politiker diskutieren über Waffen.,AUG-2558,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Politiker 2:=diskutieren 3:=über 4:=Waffen.,"[[0, 1, 2, 3, 4]]",1,NOUN
2559,angriff-in-las-vegas,Viele Menschen diskutieren über Politik.,AUG-2559,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=diskutieren 3:=über 4:=Politik.,"[[0, 1, 2, 3, 4]]",1,NOUN
2560,angriff-in-las-vegas,Viele Menschen klagen über Waffen.,AUG-2560,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=klagen 3:=über 4:=Waffen.,"[[0, 1, 2, 3, 4]]",1,VERB
2561,angriff-in-las-vegas,In den Niederlanden ist es sehr leicht eine Waffe zu kaufen.,AUG-2561,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=den 2:=Niederlanden 3:=ist 4:=es 5:=sehr 6:=leicht 7:=eine 8:=Waffe 9:=zu 10:=kaufen.,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",3,PROPN
2562,angriff-in-las-vegas,In den USA ist es sehr leicht eine Aktie zu kaufen.,AUG-2562,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=den 2:=USA 3:=ist 4:=es 5:=sehr 6:=leicht 7:=eine 8:=Aktie 9:=zu 10:=kaufen.,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",3,NOUN
2563,angriff-in-las-vegas,In den USA war es sehr leicht eine Waffe zu kaufen.,AUG-2563,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=den 2:=USA 3:=war 4:=es 5:=sehr 6:=leicht 7:=eine 8:=Waffe 9:=zu 10:=kaufen.,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",3,AUX
2564,angriff-in-las-vegas,In den USA ist es sehr leicht eine Waffe zu tragen.,AUG-2564,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=den 2:=USA 3:=ist 4:=es 5:=sehr 6:=leicht 7:=eine 8:=Waffe 9:=zu 10:=tragen.,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",3,VERB
2565,angriff-in-las-vegas,In den USA ist es relativ leicht eine Waffe zu kaufen.,AUG-2565,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=den 2:=USA 3:=ist 4:=es 5:=relativ 6:=leicht 7:=eine 8:=Waffe 9:=zu 10:=kaufen.,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",3,ADV
2566,angriff-in-las-vegas,In den USA ist es sehr schwierig eine Waffe zu kaufen.,AUG-2566,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=den 2:=USA 3:=ist 4:=es 5:=sehr 6:=schwierig 7:=eine 8:=Waffe 9:=zu 10:=kaufen.,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]",3,ADV
2567,angriff-in-las-vegas,Viele Leute wollen andere Waffen-gesetze.,AUG-2567,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Leute 2:=wollen 3:=andere 4:=Waffen-gesetze.,"[[0, 1, 2, 3, 4]]",1,NOUN
2568,angriff-in-las-vegas,Viele Menschen wollen andere Menschen.,AUG-2568,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=wollen 3:=andere 4:=Menschen.,"[[0, 1, 2, 3, 4]]",1,NOUN
2569,angriff-in-las-vegas,Viele Menschen hätten andere Waffen-gesetze.,AUG-2569,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=hätten 3:=andere 4:=Waffen-gesetze.,"[[0, 1, 2, 3, 4]]",1,VERB
2570,angriff-in-las-vegas,Viele Menschen wollen ein Waffen-gesetze.,AUG-2570,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Menschen 2:=wollen 3:=ein 4:=Waffen-gesetze.,"[[0, 1, 2, 3, 4]]",1,ADJ
2571,angriff-in-las-vegas,Die SPD möchte keine anderen Gesetze.,AUG-2571,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=SPD 2:=möchte 3:=keine 4:=anderen 5:=Gesetze.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
2572,angriff-in-las-vegas,Die Waffenlobby möchte keine anderen Waffen.,AUG-2572,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Waffenlobby 2:=möchte 3:=keine 4:=anderen 5:=Waffen.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
2573,angriff-in-las-vegas,Die Waffenlobby kennt keine anderen Gesetze.,AUG-2573,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Waffenlobby 2:=kennt 3:=keine 4:=anderen 5:=Gesetze.,"[[0, 1, 2, 3, 4, 5]]",1,VERB
2574,angriff-in-las-vegas,Am 1. Juli 2017 ist ein Angriff in Las Vegas passiert.,AUG-2574,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=1. 2:=Juli 3:=2017 4:=ist 5:=ein 6:=Angriff 7:=in 8:=Las 9:=Vegas 10:=passiert.,"[[0, 1, 2, 3], [7, 8, 9]]",2,NOUN
2575,angriff-in-las-vegas,Am 1. Oktober 2017 ist ein Unfall in Las Vegas passiert.,AUG-2575,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=1. 2:=Oktober 3:=2017 4:=ist 5:=ein 6:=Unfall 7:=in 8:=Las 9:=Vegas 10:=passiert.,"[[0, 1, 2, 3], [7, 8, 9]]",2,NOUN
2576,angriff-in-las-vegas,Am 1. Oktober 2017 ist ein Angriff in San Vegas passiert.,AUG-2576,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=1. 2:=Oktober 3:=2017 4:=ist 5:=ein 6:=Angriff 7:=in 8:=San 9:=Vegas 10:=passiert.,"[[0, 1, 2, 3], [7, 8, 9]]",2,PROPN
2577,angriff-in-las-vegas,Am 1. Oktober 2017 ist ein Angriff in Las City passiert.,AUG-2577,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=1. 2:=Oktober 3:=2017 4:=ist 5:=ein 6:=Angriff 7:=in 8:=Las 9:=City 10:=passiert.,"[[0, 1, 2, 3], [7, 8, 9]]",2,PROPN
2578,angriff-in-las-vegas,Am 1. Oktober 2017 war ein Angriff in Las Vegas passiert.,AUG-2578,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=1. 2:=Oktober 3:=2017 4:=war 5:=ein 6:=Angriff 7:=in 8:=Las 9:=Vegas 10:=passiert.,"[[0, 1, 2, 3], [7, 8, 9]]",2,AUX
2579,angriff-in-las-vegas,Am 1. Oktober 2017 ist ein Angriff in Las Vegas geplant.,AUG-2579,AUG,It's augmentation time!,dataaugmenter,0:=Am 1:=1. 2:=Oktober 3:=2017 4:=ist 5:=ein 6:=Angriff 7:=in 8:=Las 9:=Vegas 10:=geplant.,"[[0, 1, 2, 3], [7, 8, 9]]",2,VERB
2580,angriff-in-las-vegas,Ein Täter hat andere Menschen umgebracht und verletzt.,AUG-2580,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Täter 2:=hat 3:=andere 4:=Menschen 5:=umgebracht 6:=und 7:=verletzt.,"[[5], [7]]",2,NOUN
2581,angriff-in-las-vegas,Ein Mann hat andere Frauen umgebracht und verletzt.,AUG-2581,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=hat 3:=andere 4:=Frauen 5:=umgebracht 6:=und 7:=verletzt.,"[[5], [7]]",2,NOUN
2582,angriff-in-las-vegas,Ein Mann habe andere Menschen umgebracht und verletzt.,AUG-2582,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=habe 3:=andere 4:=Menschen 5:=umgebracht 6:=und 7:=verletzt.,"[[5], [7]]",2,AUX
2583,angriff-in-las-vegas,Ein Mann hat andere Menschen angegriffen und verletzt.,AUG-2583,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=hat 3:=andere 4:=Menschen 5:=angegriffen 6:=und 7:=verletzt.,"[[5], [7]]",2,VERB
2584,angriff-in-las-vegas,Ein Mann hat andere Menschen umgebracht und getötet.,AUG-2584,AUG,It's augmentation time!,dataaugmenter,0:=Ein 1:=Mann 2:=hat 3:=andere 4:=Menschen 5:=umgebracht 6:=und 7:=getötet.,"[[5], [7]]",2,VERB
2585,angriff-in-las-vegas,Er hat auf andere Leute geschossen.,AUG-2585,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=hat 2:=auf 3:=andere 4:=Leute 5:=geschossen.,"[[0, 1, 2, 3, 4, 5]]",1,NOUN
2586,angriff-in-las-vegas,Er habe auf andere Menschen geschossen.,AUG-2586,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=habe 2:=auf 3:=andere 4:=Menschen 5:=geschossen.,"[[0, 1, 2, 3, 4, 5]]",1,AUX
2587,angriff-in-las-vegas,Er hat auf andere Menschen reagiert.,AUG-2587,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=hat 2:=auf 3:=andere 4:=Menschen 5:=reagiert.,"[[0, 1, 2, 3, 4, 5]]",1,VERB
2588,angriff-in-las-vegas,Der Attentäter hat über 50 Menschen ermordet.,AUG-2588,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Attentäter 2:=hat 3:=über 4:=50 5:=Menschen 6:=ermordet.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
2589,angriff-in-las-vegas,Der Mann hat über 50 Frauen ermordet.,AUG-2589,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mann 2:=hat 3:=über 4:=50 5:=Frauen 6:=ermordet.,"[[0, 1, 2, 3, 4, 5, 6]]",1,NOUN
2590,angriff-in-las-vegas,Der Mann habe über 50 Menschen ermordet.,AUG-2590,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mann 2:=habe 3:=über 4:=50 5:=Menschen 6:=ermordet.,"[[0, 1, 2, 3, 4, 5, 6]]",1,AUX
2591,angriff-in-las-vegas,Der Mann hat über 50 Menschen getötet.,AUG-2591,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mann 2:=hat 3:=über 4:=50 5:=Menschen 6:=getötet.,"[[0, 1, 2, 3, 4, 5, 6]]",1,VERB
