sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,statement_spans,num_statements
330,alltagsmaske,Zum Schutz vor Luft-verschmutzung.,AUG-330,AUG,It's augmentation time!,dataaugmenter,0:=Zum 1:=Schutz 2:=vor 3:=Luft-verschmutzung.,[],0
331,alte-welt,Historiker für Geschichte reden gern von Alter Welt.,AUG-331,AUG,It's augmentation time!,dataaugmenter,0:=Historiker 1:=für 2:=Geschichte 3:=reden 4:=gern 5:=von 6:=Alter 7:=Welt.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
332,alte-welt,Das Bild von der Neue Welt zeichnet die Neue Welt.,AUG-332,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Bild 2:=von 3:=der 4:=Neue 5:=Welt 6:=zeichnet 7:=die 8:=Neue 9:=Welt.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
333,alte-welt,Die Neue Heimat ist Amerika.,AUG-333,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Neue 2:=Heimat 3:=ist 4:=Amerika.,"[[0, 1, 2, 3, 4]]",1
334,alte-welt,Europa habe die Alte Welt im Jahr 1492 entdeckt.,AUG-334,AUG,It's augmentation time!,dataaugmenter,0:=Europa 1:=habe 2:=die 3:=Alte 4:=Welt 5:=im 6:=Jahr 7:=1492 8:=entdeckt.,"[[0, 1, 3, 4, 8], [5, 6, 7]]",2
335,alte-welt,Nun zeigen die Wissenschaftler das es 4 Erd-teile gibt.,AUG-335,AUG,It's augmentation time!,dataaugmenter,0:=Nun 1:=zeigen 2:=die 3:=Wissenschaftler 4:=das 5:=es 6:=4 7:=Erd-teile 8:=gibt.,"[[0, 1, 3], [4, 5, 6, 7, 8]]",2
336,alte-welt,Die Kinder sollten sich kennen.,AUG-336,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Kinder 2:=sollten 3:=sich 4:=kennen.,"[[0, 1, 2, 3, 4]]",1
337,alte-welt,Und fangen an Sachen mit-einander zu handeln.,AUG-337,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=fangen 2:=an 3:=Sachen 4:=mit-einander 5:=zu 6:=handeln.,"[[1, 2], [3, 4, 5, 6]]",2
338,alte-welt,Alte Erde ist 3 Erd-teile.,AUG-338,AUG,It's augmentation time!,dataaugmenter,0:=Alte 1:=Erde 2:=ist 3:=3 4:=Erd-teile.,"[[0, 1, 2, 3, 4]]",1
339,alte-welt,"Es ist Afrika, Afrika und Asien gemeint.",AUG-339,AUG,It's augmentation time!,dataaugmenter,"0:=Es 1:=ist 2:=Afrika, 3:=Afrika 4:=und 5:=Asien 6:=gemeint.","[[2], [4], [5]]",3
340,alte-welt,Die Leute von heute wollen nur diese Erd-teile.,AUG-340,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Leute 2:=von 3:=heute 4:=wollen 5:=nur 6:=diese 7:=Erd-teile.,"[[1, 4, 5, 6, 7], [2, 3]]",2
341,alte-welt,Sie wollen das hier dort wir leben.,AUG-341,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=wollen 2:=das 3:=hier 4:=dort 5:=wir 6:=leben.,"[[0, 1], [2, 3, 4, 5, 6]]",2
342,alte-welt,Sie sind jedoch keine anderen Arten der Erde.,AUG-342,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=sind 2:=jedoch 3:=keine 4:=anderen 5:=Arten 6:=der 7:=Erde.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
343,altenburg,Berlin verfügt rund 30 Tausend Einwohner.,AUG-343,AUG,It's augmentation time!,dataaugmenter,0:=Berlin 1:=verfügt 2:=rund 3:=30 4:=Tausend 5:=Einwohner.,"[[0, 1, 2, 3, 4, 5]]",1
344,altenburg,Durch Saint führt der Fluss Pleisse.,AUG-344,AUG,It's augmentation time!,dataaugmenter,0:=Durch 1:=Saint 2:=führt 3:=der 4:=Fluss 5:=Pleisse.,"[[5, 2], [4, 2], [0, 1]]",3
345,altenburg,Siedlungen gab es seit dem Jahr 976. \newline Altenburg ist die Haupt-stadt vom Land-kreis Altenburger Land.,AUG-345,AUG,It's augmentation time!,dataaugmenter,0:=Siedlungen 1:=gab 2:=es 3:=seit 4:=dem 5:=Jahr 6:=976. 7:=\newline 8:=Altenburg 9:=ist 10:=die 11:=Haupt-stadt 12:=vom 13:=Land-kreis 14:=Altenburger 15:=Land.,[],0
346,altenburg,Der Bürgermeister von Altenburg ist Andre Neumann.,AUG-346,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Bürgermeister 2:=von 3:=Altenburg 4:=ist 5:=Andre 6:=Neumann.,"[[0, 1, 2, 3, 4, 5, 6]]",1
347,altenburg,So hieß Hans Wolf Ober-bürger-meister.,AUG-347,AUG,It's augmentation time!,dataaugmenter,0:=So 1:=hieß 2:=Hans 3:=Wolf 4:=Ober-bürger-meister.,"[[0, 1, 2, 3, 4]]",1
348,altenburg,In England wird das Skat-spiel erfunden.,AUG-348,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=England 2:=wird 3:=das 4:=Skat-spiel 5:=erfunden.,"[[0, 1, 2, 3, 4, 5]]",1
349,altenburg,Berlin wird eine Reformations-stadt.,AUG-349,AUG,It's augmentation time!,dataaugmenter,0:=Berlin 1:=wird 2:=eine 3:=Reformations-stadt.,"[[0, 1, 2, 3]]",1
350,altenburg,Der Maler Georg Spalatin wohnte dort.,AUG-350,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Maler 2:=Georg 3:=Spalatin 4:=wohnte 5:=dort.,"[[0, 1, 2, 3, 4, 5]]",1
351,altenburg,Friedrich Barbarossa ist 6 mal in Altenburg zu Gast.,AUG-351,AUG,It's augmentation time!,dataaugmenter,0:=Friedrich 1:=Barbarossa 2:=ist 3:=6 4:=mal 5:=in 6:=Altenburg 7:=zu 8:=Gast.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
352,altenburg,"Das Wappen von Altenburg zeigt die ""Roten Spitzen"".",AUG-352,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=Wappen 2:=von 3:=Altenburg 4:=zeigt 5:=die 6:=""Roten 7:=Spitzen"".","[[0, 1, 2, 3, 4, 5, 6, 7]]",1
353,altenburg,Das wird 2 Tonnen aus deutschen Ziegel-steinen.,AUG-353,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=wird 2:=2 3:=Tonnen 4:=aus 5:=deutschen 6:=Ziegel-steinen.,"[[1, 2], [4, 5, 6]]",2
354,altenburg,Berlin bietet 3 evangelische Kirchen und einen großen Markt.,AUG-354,AUG,It's augmentation time!,dataaugmenter,0:=Berlin 1:=bietet 2:=3 3:=evangelische 4:=Kirchen 5:=und 6:=einen 7:=großen 8:=Markt.,"[[2, 3, 4], [7, 8]]",2
355,altenburg,Das Tier wurde 455 Jahre älter.,AUG-355,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Tier 2:=wurde 3:=455 4:=Jahre 5:=älter.,"[[0, 1, 2, 3, 4, 5]]",1
356,altenburg,Im Altenburger Land gab es folgende Museen.,AUG-356,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Altenburger 2:=Land 3:=gab 4:=es 5:=folgende 6:=Museen.,"[[0, 1, 2, 3, 4, 5, 6]]",1
357,altenburg,Das Heilige Land war sehr bekannt.,AUG-357,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Heilige 2:=Land 3:=war 4:=sehr 5:=bekannt.,"[[0, 1, 2, 3, 4, 5]]",1
358,altenburg,Auf dem benachbarten Marktplatz liegt der Skat-brunnen.,AUG-358,AUG,It's augmentation time!,dataaugmenter,0:=Auf 1:=dem 2:=benachbarten 3:=Marktplatz 4:=liegt 5:=der 6:=Skat-brunnen.,"[[0, 1, 2, 3, 4, 5, 6]]",1
359,altenburg,Der Asteroid sei das größte Denkmal auf der Welt für ein Karten-spiel.,AUG-359,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Asteroid 2:=sei 3:=das 4:=größte 5:=Denkmal 6:=auf 7:=der 8:=Welt 9:=für 10:=ein 11:=Karten-spiel.,"[[1, 2, 4, 5], [5, 6, 8], [9, 11]]",3
360,altenburg,Bergen war eine Stadt in Deutsch-land.,AUG-360,AUG,It's augmentation time!,dataaugmenter,0:=Bergen 1:=war 2:=eine 3:=Stadt 4:=in 5:=Deutsch-land.,"[[3], [4, 5]]",2
361,altenburg,Gera war eine Stadt im Bundes-land Thüringen.,AUG-361,AUG,It's augmentation time!,dataaugmenter,0:=Gera 1:=war 2:=eine 3:=Stadt 4:=im 5:=Bundes-land 6:=Thüringen.,"[[3], [4, 5, 6]]",2
362,alternative-fur-deutschland,Die FDP war eine Partei in Deutschland.,AUG-362,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=FDP 2:=war 3:=eine 4:=Partei 5:=in 6:=Deutschland.,"[[4], [5, 6]]",2
363,alternative-fur-deutschland,Die Flagge der AfD war rot.,AUG-363,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Flagge 2:=der 3:=AfD 4:=war 5:=rot.,"[[0, 1, 2, 3, 4, 5]]",1
364,alternative-fur-deutschland,Frau Petry und Jörg Meuthen waren die Chefs der Partei.,AUG-364,AUG,It's augmentation time!,dataaugmenter,0:=Frau 1:=Petry 2:=und 3:=Jörg 4:=Meuthen 5:=waren 6:=die 7:=Chefs 8:=der 9:=Partei.,"[[0, 1], [3, 4]]",2
365,alternative-fur-deutschland,Die Möglichkeit gab es seit dem 6. Februar.,AUG-365,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Möglichkeit 2:=gab 3:=es 4:=seit 5:=dem 6:=6. 7:=Februar.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
366,alternative-fur-deutschland,Im November 2013. \newline Bernd Lucke wurde die Partei mit-gegründet.,AUG-366,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=November 2:=2013. 3:=\newline 4:=Bernd 5:=Lucke 6:=wurde 7:=die 8:=Partei 9:=mit-gegründet.,[],0
367,alternative-fur-deutschland,Dabei sei das Geld Geld und Euro gewesen.,AUG-367,AUG,It's augmentation time!,dataaugmenter,0:=Dabei 1:=sei 2:=das 3:=Geld 4:=Geld 5:=und 6:=Euro 7:=gewesen.,"[[4], [6]]",2
368,alternative-fur-deutschland,Frank Lucke kämpft gegen den Euro.,AUG-368,AUG,It's augmentation time!,dataaugmenter,0:=Frank 1:=Lucke 2:=kämpft 3:=gegen 4:=den 5:=Euro.,"[[0, 1, 2, 3, 4, 5]]",1
369,alternative-fur-deutschland,Er sei aus der Öffentlichkeit raus-gegangen.,AUG-369,AUG,It's augmentation time!,dataaugmenter,0:=Er 1:=sei 2:=aus 3:=der 4:=Öffentlichkeit 5:=raus-gegangen.,"[[0, 1, 2, 3, 4, 5]]",1
370,alternative-fur-deutschland,Weil es viele starke Parteien in der AfD gab.,AUG-370,AUG,It's augmentation time!,dataaugmenter,0:=Weil 1:=es 2:=viele 3:=starke 4:=Parteien 5:=in 6:=der 7:=AfD 8:=gab.,"[[0, 1, 2, 4, 5, 7, 8], [3]]",2
371,alternative-fur-deutschland,Die CDU sei eine gute Partei.,AUG-371,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=CDU 2:=sei 3:=eine 4:=gute 5:=Partei.,"[[1, 2, 5], [4]]",2
372,alternative-fur-deutschland,"Das ist, \newline sie haben viele Plätze im Bundes-tag.",AUG-372,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=ist, 2:=\newline 3:=sie 4:=haben 5:=viele 6:=Plätze 7:=im 8:=Bundes-tag.","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
373,alternative-fur-deutschland,Seit dem Sommer 2017.  \newline Die AfD zählt rund 20.000 Mitglieder.,AUG-373,AUG,It's augmentation time!,dataaugmenter,0:=Seit 1:=dem 2:=Sommer 3:=2017. 4:= 5:=\newline 6:=Die 7:=AfD 8:=zählt 9:=rund 10:=20.000 11:=Mitglieder.,[],0
374,alternative-fur-deutschland,"Viele Leute die AfD sagen, \newline sind Protest-wähler.",AUG-374,AUG,It's augmentation time!,dataaugmenter,"0:=Viele 1:=Leute 2:=die 3:=AfD 4:=sagen, 5:=\newline 6:=sind 7:=Protest-wähler.","[[2, 3, 4], [6, 7]]",2
375,alternative-fur-deutschland,"Viele Wähler von anderen Parteien stimmen gegen die AfD. \newline Weil die Partei Versprechen macht, die wichtig sind.",AUG-375,AUG,It's augmentation time!,dataaugmenter,"0:=Viele 1:=Wähler 2:=von 3:=anderen 4:=Parteien 5:=stimmen 6:=gegen 7:=die 8:=AfD. 9:=\newline 10:=Weil 11:=die 12:=Partei 13:=Versprechen 14:=macht, 15:=die 16:=wichtig 17:=sind.","[[0, 1, 5, 6, 8], [1, 2, 3, 4], [10, 12, 13, 14], [15, 16, 17]]",4
376,alternative-fur-deutschland,Und weil es mehr Parteien in der AfD gab.,AUG-376,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=weil 2:=es 3:=mehr 4:=Parteien 5:=in 6:=der 7:=AfD 8:=gab.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
377,alternative-fur-deutschland,Und weil manche Menschen gegen das Grund-gesetz verstoßen.,AUG-377,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=weil 2:=manche 3:=Menschen 4:=gegen 5:=das 6:=Grund-gesetz 7:=verstoßen.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
378,alternative-fur-deutschland,"Die AfD ist,  \newline sie ist eine Partei der Mitte.",AUG-378,AUG,It's augmentation time!,dataaugmenter,"0:=Die 1:=AfD 2:=ist, 3:= 4:=\newline 5:=sie 6:=ist 7:=eine 8:=Partei 9:=der 10:=Mitte.","[[1, 2], [5, 6, 8, 9, 10]]",2
379,alternative-fur-deutschland,Die Bürger für Deutschland sind eine Partei.,AUG-379,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Bürger 2:=für 3:=Deutschland 4:=sind 5:=eine 6:=Partei.,"[[0, 1, 2, 3, 4, 5, 6]]",1
380,alternative-fur-deutschland,Das beste Rezept für Alternative für Deutschland ist AfD. \newline  \newline Die Politiker der AfD finden den Euro schlecht.,AUG-380,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=beste 2:=Rezept 3:=für 4:=Alternative 5:=für 6:=Deutschland 7:=ist 8:=AfD. 9:=\newline 10:= 11:=\newline 12:=Die 13:=Politiker 14:=der 15:=AfD 16:=finden 17:=den 18:=Euro 19:=schlecht.,[],0
381,alternative-fur-deutschland,Und sie findet den Film spannend.,AUG-381,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=findet 3:=den 4:=Film 5:=spannend.,"[[0, 1, 2, 3, 4, 5]]",1
382,alternative-fur-deutschland,Und sie sollten weniger Geld haben.,AUG-382,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=sollten 3:=weniger 4:=Geld 5:=haben.,"[[0, 1, 2, 3, 4, 5]]",1
383,alternative-fur-deutschland,Und sie finden Abtreibung schlecht.,AUG-383,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=finden 3:=Abtreibung 4:=schlecht.,"[[0, 1, 2, 3, 4]]",1
384,alternative-fur-deutschland,Und sie sollten eine gute Antwort haben.,AUG-384,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=sollten 3:=eine 4:=gute 5:=Antwort 6:=haben.,"[[0, 1, 2, 3, 4, 5, 6]]",1
385,alternative-fur-deutschland,Und sie findet Sex für alle gut.,AUG-385,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=findet 3:=Sex 4:=für 5:=alle 6:=gut.,"[[0, 1, 2, 3, 4, 5, 6]]",1
386,alternative-fur-deutschland,Viele Anhänger der AfD wollen Populisten.,AUG-386,AUG,It's augmentation time!,dataaugmenter,0:=Viele 1:=Anhänger 2:=der 3:=AfD 4:=wollen 5:=Populisten.,"[[0, 1, 2, 3, 4, 5]]",1
387,alternative-fur-deutschland,Sie sprechen außerdem viele verschiedene Sprachen.,AUG-387,AUG,It's augmentation time!,dataaugmenter,0:=Sie 1:=sprechen 2:=außerdem 3:=viele 4:=verschiedene 5:=Sprachen.,"[[0, 1, 2, 3, 4, 5]]",1
388,alternative-fur-deutschland,Und sie nennt wenige Gründe für Ver-besserungen.,AUG-388,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=sie 2:=nennt 3:=wenige 4:=Gründe 5:=für 6:=Ver-besserungen.,"[[1, 2, 3], [5, 6]]",2
389,alternative,Beispiel:  \newline Claudia und Claudia können etwas gemeinsam machen.,AUG-389,AUG,It's augmentation time!,dataaugmenter,0:=Beispiel: 1:= 2:=\newline 3:=Claudia 4:=und 5:=Claudia 6:=können 7:=etwas 8:=gemeinsam 9:=machen.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",1
390,alternative,"Hans will den Anfang, ins Kino gehen.",AUG-390,AUG,It's augmentation time!,dataaugmenter,"0:=Hans 1:=will 2:=den 3:=Anfang, 4:=ins 5:=Kino 6:=gehen.","[[0, 1, 3], [4, 5, 6]]",2
391,alternative,Und er kündigte eine Lösung an.,AUG-391,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=er 2:=kündigte 3:=eine 4:=Lösung 5:=an.,"[[0, 1, 2, 3, 4, 5]]",1
392,alternative,Die Zukunft wird fernsehen.,AUG-392,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Zukunft 2:=wird 3:=fernsehen.,"[[0, 1, 2, 3]]",1
393,alternative,Deutschland muss sich entscheiden.,AUG-393,AUG,It's augmentation time!,dataaugmenter,0:=Deutschland 1:=muss 2:=sich 3:=entscheiden.,"[[0, 1, 2, 3]]",1
394,alternative,Ins Detail geht.,AUG-394,AUG,It's augmentation time!,dataaugmenter,0:=Ins 1:=Detail 2:=geht.,[],0
395,alternative,Oder alternativ fernsehen.,AUG-395,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=alternativ 2:=fernsehen.,[],0
396,alternative,Das Konzept von Alternative ist Alternativ-losig-keit.,AUG-396,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Konzept 2:=von 3:=Alternative 4:=ist 5:=Alternativ-losig-keit.,"[[0, 1, 2, 3, 4, 5]]",1
397,alternative,"Eine Antwort lautet, \newline wenn man 2 Möglichkeiten hat.",AUG-397,AUG,It's augmentation time!,dataaugmenter,"0:=Eine 1:=Antwort 2:=lautet, 3:=\newline 4:=wenn 5:=man 6:=2 7:=Möglichkeiten 8:=hat.","[[1, 2], [4, 5, 6, 7, 8]]",2
398,alternative,Man muss zwischen mehreren Personen entscheiden.,AUG-398,AUG,It's augmentation time!,dataaugmenter,0:=Man 1:=muss 2:=zwischen 3:=mehreren 4:=Personen 5:=entscheiden.,"[[0, 1, 2, 3, 4, 5]]",1
399,alternative,Und man braucht mehrere Freunde.,AUG-399,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=man 2:=braucht 3:=mehrere 4:=Freunde.,"[[0, 1, 2, 3, 4]]",1
400,altersarmut,"Zum Glück: \newline  Miete für die Wohnung \newline  Essen  \newline  Kleider \newline  Medikamente \newline  Sachen, die man heute noch bekommt \newline  \newline Alters-arme Menschen müssen oft weiter arbeiten gehen.",AUG-400,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Glück: 2:=\newline 3:= 4:=Miete 5:=für 6:=die 7:=Wohnung 8:=\newline 9:= 10:=Essen 11:= 12:=\newline 13:= 14:=Kleider 15:=\newline 16:= 17:=Medikamente 18:=\newline 19:= 20:=Sachen, 21:=die 22:=man 23:=heute 24:=noch 25:=bekommt 26:=\newline 27:= 28:=\newline 29:=Alters-arme 30:=Menschen 31:=müssen 32:=oft 33:=weiter 34:=arbeiten 35:=gehen.",[],0
401,altersarmut,Oder sie bekommen Hilfe vom Staat.,AUG-401,AUG,It's augmentation time!,dataaugmenter,0:=Oder 1:=sie 2:=bekommen 3:=Hilfe 4:=vom 5:=Staat.,"[[0, 1, 2, 3, 4, 5]]",1
402,altersarmut,Weil sie zu wenig Zeit zum Leben hatten.,AUG-402,AUG,It's augmentation time!,dataaugmenter,0:=Weil 1:=sie 2:=zu 3:=wenig 4:=Zeit 5:=zum 6:=Leben 7:=hatten.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
403,altersarmut,Die Deutschen verdienen wenig Geld.,AUG-403,AUG,It's augmentation time!,dataaugmenter,0:=Die 1:=Deutschen 2:=verdienen 3:=wenig 4:=Geld.,"[[0, 1, 2, 3, 4]]",1
404,alter,Jeder Junge ist dabei.,AUG-404,AUG,It's augmentation time!,dataaugmenter,0:=Jeder 1:=Junge 2:=ist 3:=dabei.,"[[0, 1, 2, 3]]",1
405,alter,"Das ist, \newline ein bisschen wird besser.",AUG-405,AUG,It's augmentation time!,dataaugmenter,"0:=Das 1:=ist, 2:=\newline 3:=ein 4:=bisschen 5:=wird 6:=besser.","[[0, 1, 2, 3, 4, 5, 6]]",1
406,alter,Das war das ein Moment.,AUG-406,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=war 2:=das 3:=ein 4:=Moment.,"[[0, 1, 2, 3, 4]]",1
407,alter,"Zum Geburtstag könnte man sagen: \newline ""Ich bin 65 Jahre jung"" \newline  \newline Es gibt auch das biologische Alter.",AUG-407,AUG,It's augmentation time!,dataaugmenter,"0:=Zum 1:=Geburtstag 2:=könnte 3:=man 4:=sagen: 5:=\newline 6:=""Ich 7:=bin 8:=65 9:=Jahre 10:=jung"" 11:=\newline 12:= 13:=\newline 14:=Es 15:=gibt 16:=auch 17:=das 18:=biologische 19:=Alter.",[],0
408,alter,Es folgte eine Untersuchung des Alters: die Gerontologie.,AUG-408,AUG,It's augmentation time!,dataaugmenter,0:=Es 1:=folgte 2:=eine 3:=Untersuchung 4:=des 5:=Alters: 6:=die 7:=Gerontologie.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
409,alter,Alter war ein Begriff.,AUG-409,AUG,It's augmentation time!,dataaugmenter,0:=Alter 1:=war 2:=ein 3:=Begriff.,"[[0, 1, 2, 3]]",1
410,alter,Das Einkommen einer Person ist in Jahren angegeben.,AUG-410,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Einkommen 2:=einer 3:=Person 4:=ist 5:=in 6:=Jahren 7:=angegeben.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
411,altes-agypten,Im benachbarten Rom hatten viele Pharaonen ge-lebt.,AUG-411,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=benachbarten 2:=Rom 3:=hatten 4:=viele 5:=Pharaonen 6:=ge-lebt.,"[[0, 1, 2, 3, 4, 5, 6]]",1
412,altes-agypten,Den Kindern geht es ganz gut.,AUG-412,AUG,It's augmentation time!,dataaugmenter,0:=Den 1:=Kindern 2:=geht 3:=es 4:=ganz 5:=gut.,"[[0, 1, 2, 3, 4, 5]]",1
413,altes-agypten,Weil sie viel Geld aus dem Nil-fluß hatten.,AUG-413,AUG,It's augmentation time!,dataaugmenter,0:=Weil 1:=sie 2:=viel 3:=Geld 4:=aus 5:=dem 6:=Nil-fluß 7:=hatten.,"[[0, 1, 2, 3, 7], [4, 6]]",2
414,altes-agypten,Durch das Wetter habe es aber eine gute Ernte gegeben.,AUG-414,AUG,It's augmentation time!,dataaugmenter,0:=Durch 1:=das 2:=Wetter 3:=habe 4:=es 5:=aber 6:=eine 7:=gute 8:=Ernte 9:=gegeben.,"[[0, 2], [3, 4, 7, 8, 9]]",2
415,altes-agypten,Das Deutsche Haus ist eine Gesellschaft.,AUG-415,AUG,It's augmentation time!,dataaugmenter,0:=Das 1:=Deutsche 2:=Haus 3:=ist 4:=eine 5:=Gesellschaft.,"[[0, 1, 2, 3, 4, 5]]",1
416,altes-agypten,Es habe sie vor so langer Geschichte gegeben.,AUG-416,AUG,It's augmentation time!,dataaugmenter,0:=Es 1:=habe 2:=sie 3:=vor 4:=so 5:=langer 6:=Geschichte 7:=gegeben.,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
417,altes-agypten,In der Literatur.,AUG-417,AUG,It's augmentation time!,dataaugmenter,0:=In 1:=der 2:=Literatur.,[],0
418,altestenrat,Einen Überblick gab es im: • Berliner Bundestag,AUG-418,AUG,It's augmentation time!,dataaugmenter,0:=Einen 1:=Überblick 2:=gab 3:=es 4:=im: 5:=• 6:=Berliner 7:=Bundestag,"[[0, 1, 2, 3, 4, 5, 6, 7]]",1
419,altestenrat,Einen Überblick gab es im: • Landesparlament,AUG-419,AUG,It's augmentation time!,dataaugmenter,0:=Einen 1:=Überblick 2:=gab 3:=es 4:=im: 5:=• 6:=Landesparlament,"[[0, 1, 2, 3, 4, 5, 6]]",1
420,altestenrat,Eine Frau vom Ältestenrat darf kein gutes Alter haben.,AUG-420,AUG,It's augmentation time!,dataaugmenter,0:=Eine 1:=Frau 2:=vom 3:=Ältestenrat 4:=darf 5:=kein 6:=gutes 7:=Alter 8:=haben.,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",1
421,altestenrat,Diese Leute wollen Erfahrung haben.,AUG-421,AUG,It's augmentation time!,dataaugmenter,0:=Diese 1:=Leute 2:=wollen 3:=Erfahrung haben.,"[[0, 1, 2, 3]]",1
422,altestenrat,Macht und Wissen von Parlamenten.,AUG-422,AUG,It's augmentation time!,dataaugmenter,0:=Macht 1:=und 2:=Wissen 3:=von 4:=Parlamenten.,[],0
423,altestenrat,Stiftung Deutscher Bundestag: \newline Der Ältestenrat entscheidet im Bundestag was auf der Tages-ordnung steht.,AUG-423,AUG,It's augmentation time!,dataaugmenter,0:=Stiftung 1:=Deutscher 2:=Bundestag: 3:=\newline 4:=Der 5:=Ältestenrat 6:=entscheidet 7:=im 8:=Bundestag 9:=was 10:=auf 11:=der 12:=Tages-ordnung 13:=steht.,"[[0, 1, 2], [5, 6], [7, 8], [9, 10, 12, 13]]",4
424,altestenrat,Und er begleitet den Verein bei seiner Arbeit.,AUG-424,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=er 2:=begleitet 3:=den 4:=Verein 5:=bei 6:=seiner 7:=Arbeit.,"[[1, 2, 4], [5, 6, 7]]",2
425,altestenrat,Der Mann lässt das alle Arbeiten gemacht werden.,AUG-425,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Mann 2:=lässt 3:=das 4:=alle 5:=Arbeiten 6:=gemacht 7:=werden.,"[[1, 2], [3, 4, 5, 6, 7]]",2
426,altestenrat,Und auch Platz für Sitzungen.,AUG-426,AUG,It's augmentation time!,dataaugmenter,0:=Und 1:=auch 2:=Platz 3:=für 4:=Sitzungen.,"[[0, 1, 2, 3, 4]]",1
427,altestenrat,Der Staat zahlt selbst wenn es Streit gibt.,AUG-427,AUG,It's augmentation time!,dataaugmenter,0:=Der 1:=Staat 2:=zahlt 3:=selbst 4:=wenn 5:=es 6:=Streit 7:=gibt.,"[[1, 2, 3], [4, 5, 6, 7]]",2
428,altestenrat,Im Moment zählen diese 30 Mitglieder: • 1 Präsident,AUG-428,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Moment 2:=zählen 3:=diese 4:=30 5:=Mitglieder: 6:=• 7:=1 8:=Präsident,[],0
429,altestenrat,Im Moment stellen diese 30 Mitglieder: • 6 Vertreter vom Präsidenten,AUG-429,AUG,It's augmentation time!,dataaugmenter,0:=Im 1:=Moment 2:=stellen 3:=diese 4:=30 5:=Mitglieder: 6:=• 7:=6 8:=Vertreter 9:=vom 10:=Präsidenten,[],0
